CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2.4,1099.8331664998332,10.08310532754978,939.1533755978201,325.0,835.4936047158269,115.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
3.6,1272.0,14.6,1136.0,209.0,730.0,139.0,1869.0,1077.0,12.7,74.2,1.0863
4.2,1099.8331664998332,10.08310532754978,939.1533755978201,136.0,835.4936047158269,108.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
3.2,1248.0,14.4,1131.0,878.0,615.0,187.0,1296.0,1592.0,13.3,42.3,0.6448
1.8,1049.0,7.1,863.0,350.0,826.0,198.0,923.0,979.0,3.7,33.9,0.2732
0.7,881.0,4.2,724.0,246.8967349054159,913.0,113.09125081011017,1277.0,776.0,14.8,79.7,1.3286
0.5,976.0,6.0,814.0,66.0,855.0,77.0,1448.0,1018.0,28.0,30.6,1.1396
1.3,947.0,3.3,673.0,148.0,929.0,87.0,974.0,929.0,3.2,68.3,0.531
2.6,1302.0,13.1,1088.0,271.0,594.0,84.0,1639.0,1297.0,20.0,69.5,1.6109
2.8,1121.0,12.5,1066.0,478.0,683.0,256.0,1040.0,1378.0,10.0,22.4,0.2753
3.4,1324.0,14.4,1128.0,492.0,540.0,177.0,1441.0,1319.0,18.9,34.4,0.7436
3.6,1424.0,18.7,1260.0,246.8967349054159,494.0,113.09125081011017,1568.0,1442.0,5.7,79.7,0.734
0.9,840.0,4.2,722.0,98.0,1048.0,54.0,1169.0,507.0,22.1,30.5,0.7981
2.4,1200.0,8.7,929.0,288.0,664.0,132.0,1082.0,1847.0,4.2,63.1,0.5259
1.9,1084.0,10.3,990.0,148.0,734.0,116.0,1633.0,1284.0,25.0,38.3,1.198
2.0,1080.0,8.3,910.0,153.0,923.0,121.0,1548.0,929.0,19.1,44.1,0.966
4.3,1427.0,19.4,1280.0,800.0,500.0,175.0,1481.0,1948.0,8.3,58.5,0.6403
3.0,1231.0,12.4,1064.0,509.0,618.0,211.0,1188.0,1082.0,28.8,15.1,0.5877
3.2,1202.0,13.0,1083.0,629.0,1376.0,143.0,1410.0,1340.0,11.0,74.4,0.9736
0.2,987.0,4.5,738.0,233.0,833.0,117.0,957.0,1010.0,3.8,59.7,0.4839
0.8,852.0,3.0,651.0,57.0,1246.0,59.0,1387.0,470.0,21.7,42.7,1.0949
2.0,1287.0,8.9,936.0,126.0,918.0,106.0,1606.0,1040.0,12.0,69.7,0.9735
0.9,806.0,3.4,675.0,61.0,1270.0,61.0,1414.0,528.0,23.1,39.4,1.0983
2.1527495439145157,932.0,5.6,792.0,246.8967349054159,818.0,113.09125081011017,1323.0,903.0,14.9,73.8,1.24
2.1527495439145157,1413.0,24.8,1424.0,246.8967349054159,739.0,113.09125081011017,2102.0,1544.0,17.0,46.0,0.883
1.0,939.0,3.0,649.0,145.0,996.0,86.0,897.0,879.0,3.9,59.0,0.4807
3.5,1160.0,15.5,1165.0,713.0,655.0,219.0,1325.0,1403.0,17.5,26.4,0.5228
1.5,1016.0,7.5,880.0,64.0,783.0,72.0,1617.0,684.0,34.4,31.9,1.7005
2.8,1496.0,16.8,1205.0,172.0,822.0,169.0,1767.0,1347.0,27.1,23.1,0.818
1.9,1107.0,9.0,940.0,255.0,689.0,73.0,1403.0,985.0,15.5,73.3,1.2845
4.3,1532.0,18.9,1265.0,643.0,482.0,194.0,1578.0,1777.0,13.3,59.0,0.8945
2.1527495439145157,1147.0,9.5,959.0,246.8967349054159,872.0,113.09125081011017,1387.0,796.0,35.9,20.3,1.1845
2.1527495439145157,855.0,0.8,478.0,20.0,1701.0,31.0,1261.0,401.0,10.1,76.8,0.9483
3.5,1314.0,21.0,1325.0,204.0,499.0,106.0,2143.0,1390.0,26.4,50.8,1.7166
1.8,1078.0,10.9,1009.0,120.0,767.0,127.0,1730.0,787.0,37.8,22.7,1.4653
3.5,1484.0,14.3,1127.0,253.0,839.0,139.0,1723.0,1491.0,11.0,59.1,0.774
3.1,1472.0,14.3,1126.0,211.0,720.0,106.0,1816.0,1460.0,17.0,50.5,0.9684
1.3,1004.0,6.2,821.0,72.0,1031.0,68.0,1510.0,629.0,24.3,34.0,1.0149
0.4,913.0,2.9,645.0,154.0,966.0,114.0,922.0,651.0,4.6,54.8,0.4704
2.6,1443.0,10.7,1003.0,341.0,542.0,145.0,1356.0,1396.0,8.1,85.0,0.9221
2.1527495439145157,789.0,2.3,604.0,246.8967349054159,1181.0,113.09125081011017,1171.0,467.0,15.9,62.1,1.1103
2.0,1117.0,8.6,922.0,259.0,717.0,83.0,1585.0,994.0,24.3,57.4,1.7233
1.2,957.0,5.1,767.0,57.0,867.0,74.0,1534.0,577.0,26.6,50.4,1.724
2.1527495439145157,1336.0,16.8,1204.0,246.8967349054159,542.0,113.09125081011017,1759.0,1490.0,22.4,57.9,1.5449
1.8,995.0,5.9,807.0,213.0,978.0,90.0,1056.0,1044.0,6.7,64.6,0.6381
1.4,1025.0,7.9,896.0,70.0,738.0,55.0,1693.0,823.0,29.9,44.7,1.8511
0.9,839.0,3.6,690.0,34.0,1030.0,52.0,1457.0,640.0,24.8,43.4,1.3366
2.3,1141.0,9.7,967.0,417.0,698.0,117.0,1245.0,1214.0,9.1,65.7,0.7607
2.2,1071.0,11.9,1047.0,265.0,654.0,168.0,1129.0,816.0,28.5,13.1,0.5028
3.6,1290.0,13.0,1084.0,596.0,586.0,144.0,1544.0,1362.0,15.8,74.7,1.3336
0.7,888.0,3.5,683.0,66.0,1196.0,62.0,1483.0,563.0,20.3,49.3,1.1596
0.7,1050.0,3.6,690.0,127.0,761.0,71.0,1223.0,867.0,14.2,68.3,1.0988
1.9,1079.0,8.8,932.0,312.0,719.0,184.0,1018.0,1056.0,11.4,32.6,0.4373
1.7,1335.0,13.9,1112.0,444.0,570.0,130.0,1331.0,1861.0,7.7,71.1,0.7503
2.1527495439145157,1124.0,10.2,984.0,115.0,678.0,97.0,1826.0,902.0,21.5,78.4,1.9818
2.2,1228.0,8.3,913.0,293.0,643.0,174.0,1124.0,1396.0,7.8,50.0,0.53
0.6,899.0,1.6,556.0,90.0,1001.0,66.0,1064.0,717.0,10.6,70.8,0.9033
2.0,1219.0,7.7,889.0,260.0,649.0,111.0,1186.0,1405.0,7.9,72.1,0.7679
1.7,1005.0,9.8,972.0,279.0,834.0,102.0,1514.0,952.0,22.9,47.9,1.3208
2.0,1308.0,13.0,1084.0,123.0,757.0,110.0,1724.0,989.0,32.8,19.5,0.9515
1.0,812.0,2.9,646.0,156.0,1045.0,110.0,731.0,421.0,3.7,35.0,0.2823
1.4,941.0,5.3,780.0,113.0,1080.0,84.0,1343.0,720.0,16.3,38.4,0.7052
2.6,1171.0,14.4,1129.0,156.0,631.0,120.0,1911.0,1346.0,33.5,36.0,1.8395
3.2,1212.0,8.6,926.0,490.0,720.0,132.0,1283.0,1193.0,11.2,70.9,0.9406
3.4,1493.0,21.1,1328.0,283.0,577.0,101.0,2193.0,1597.0,16.8,62.5,1.1869
1.1,1004.0,2.8,641.0,85.0,1201.0,71.0,1305.0,557.0,12.1,60.5,0.8505
2.1527495439145157,890.0,3.2,666.0,246.8967349054159,969.0,113.09125081011017,1323.0,728.0,18.9,68.6,1.4818
1.4,990.0,8.0,898.0,176.0,748.0,75.0,1442.0,1006.0,17.8,71.2,1.4396
1.3,869.0,7.2,866.0,109.0,1107.0,85.0,1212.0,596.0,23.8,14.5,0.4222
1.4,1092.0,4.9,759.0,268.0,773.0,150.0,1088.0,1039.0,5.3,69.2,0.6213
0.4,813.0,3.1,656.0,246.8967349054159,1070.0,113.09125081011017,1332.0,603.0,22.0,42.6,1.1146
1.8,1103.0,7.1,861.0,250.0,660.0,130.0,1310.0,964.0,16.2,60.6,1.1089
2.1527495439145157,791.0,2.8,638.0,246.8967349054159,1038.0,113.09125081011017,1389.0,698.0,18.6,67.4,1.4302
2.1527495439145157,968.0,6.2,823.0,246.8967349054159,952.0,113.09125081011017,1343.0,828.0,23.4,40.7,1.1551
2.1527495439145157,1099.8331664998332,10.08310532754978,939.1533755978201,246.8967349054159,835.4936047158269,113.09125081011017,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
2.1527495439145157,804.0,2.0,585.0,246.8967349054159,1301.0,113.09125081011017,1319.0,717.0,11.3,67.6,0.9038
4.7,1567.0,20.1,1300.0,745.0,473.0,158.0,1753.0,1743.0,15.6,71.4,1.2596
2.1527495439145157,1195.0,11.3,1026.0,246.8967349054159,637.0,113.09125081011017,1342.0,1150.0,12.0,60.8,0.852
1.2,1026.0,6.8,847.0,70.0,1010.0,73.0,1519.0,617.0,24.6,31.7,0.9647
0.8,905.0,5.2,776.0,163.0,851.0,48.0,1327.0,825.0,15.2,78.0,1.3382
0.7,921.0,1.4,538.0,246.8967349054159,1564.0,113.09125081011017,1224.0,417.0,9.5,68.2,0.8091
2.4,888.0,3.8,700.0,225.0,956.0,106.0,999.0,721.0,9.2,55.8,0.6479
2.9,1370.0,12.7,1072.0,398.0,535.0,155.0,1428.0,1233.0,17.3,47.8,0.9363
2.7,1270.0,16.3,1189.0,157.0,592.0,107.0,1917.0,1608.0,28.6,38.7,1.4921
0.7,995.0,2.9,646.0,121.0,895.0,81.0,1053.0,818.0,6.9,70.0,0.6997
3.1,1390.0,13.5,1100.0,195.0,755.0,119.0,1799.0,1192.0,14.9,59.3,0.9974
0.7,966.0,4.3,726.0,120.0,872.0,60.0,1371.0,892.0,19.0,70.3,1.5308
2.1527495439145157,1087.0,9.6,964.0,246.8967349054159,774.0,113.09125081011017,1633.0,1103.0,21.3,59.4,1.4918
2.1527495439145157,1610.0,36.3,1692.0,246.8967349054159,436.0,113.09125081011017,2197.0,1866.0,18.5,55.9,1.1779
2.1527495439145157,1130.0,11.3,1024.0,246.8967349054159,679.0,113.09125081011017,1537.0,1177.0,21.9,44.9,1.1635
2.4,1250.0,10.9,1012.0,343.0,585.0,173.0,1249.0,1192.0,26.1,20.8,0.6959
1.2,935.0,6.0,810.0,243.0,881.0,74.0,1356.0,835.0,17.8,60.6,1.2276
1.6,988.0,8.6,924.0,113.0,1015.0,93.0,1463.0,835.0,25.0,24.2,0.7568
2.3,1131.0,12.3,1059.0,132.0,772.0,100.0,1784.0,978.0,21.4,47.7,1.2047
1.3,1015.0,7.3,869.0,147.0,747.0,72.0,1439.0,1375.0,21.2,63.4,1.5748
1.2,964.0,3.7,692.0,88.0,1176.0,82.0,1292.0,573.0,10.6,57.7,0.7362
1.7,981.0,10.2,985.0,99.0,779.0,97.0,1572.0,1020.0,24.3,36.3,1.0852
1.0,901.0,6.5,834.0,102.0,1177.0,103.0,1408.0,738.0,20.1,35.0,0.8149
2.0,1139.0,8.0,899.0,126.0,921.0,104.0,1514.0,1067.0,14.1,54.4,0.8701
4.3,1099.8331664998332,10.08310532754978,939.1533755978201,873.0,835.4936047158269,173.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
2.6,1165.0,14.5,1131.0,332.0,609.0,99.0,1640.0,1196.0,21.6,53.6,1.3669
3.2,1099.8331664998332,10.08310532754978,939.1533755978201,383.0,835.4936047158269,123.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
2.1527495439145157,763.0,2.0,583.0,246.8967349054159,1093.0,113.09125081011017,1288.0,596.0,22.1,49.6,1.3022
2.4,1063.0,6.7,843.0,357.0,762.0,114.0,1125.0,1089.0,6.4,76.3,0.7369
0.8,1099.8331664998332,10.08310532754978,939.1533755978201,246.8967349054159,835.4936047158269,113.09125081011017,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
1.3,1113.0,5.2,776.0,193.0,828.0,114.0,1217.0,881.0,12.0,72.3,1.0095
2.6,1103.0,11.8,1044.0,283.0,757.0,125.0,1523.0,967.0,30.5,29.3,1.2612
0.5,841.0,1.9,578.0,11.0,1144.0,16.0,1464.0,463.0,27.7,52.5,1.923
0.9,991.0,5.3,776.0,45.0,1122.0,60.0,1375.0,468.0,29.9,22.0,0.9181
0.4,768.0,2.2,597.0,30.0,1155.0,40.0,1396.0,606.0,21.7,46.8,1.2031
2.6,1140.0,10.6,1000.0,120.0,916.0,93.0,1490.0,962.0,10.0,51.1,0.628
2.1527495439145157,851.0,4.3,726.0,124.0,897.0,42.0,1277.0,799.0,15.0,77.9,1.3197
1.4,1411.0,16.4,1191.0,570.0,519.0,135.0,1426.0,1920.0,13.4,51.2,0.7808
4.0,1211.0,15.9,1177.0,667.0,620.0,179.0,1221.0,1585.0,6.6,42.5,0.416
0.9,1009.0,7.4,875.0,81.0,797.0,61.0,1738.0,1060.0,26.4,53.1,1.7987
3.0,1326.0,18.9,1265.0,160.0,757.0,136.0,1835.0,1246.0,29.2,21.5,0.8573
6.8,1522.0,21.5,1337.0,706.0,479.0,192.0,1578.0,2034.0,10.4,57.0,0.7167
1.9,1239.0,6.8,848.0,102.0,981.0,80.0,1568.0,822.0,20.8,41.6,1.0091
1.9,1087.0,8.7,926.0,340.0,715.0,153.0,1053.0,1390.0,5.3,55.0,0.4921
0.6,1010.0,1.7,561.0,246.8967349054159,1705.0,113.09125081011017,1235.0,501.0,10.3,60.2,0.7517
1.3,1055.0,8.0,899.0,72.0,880.0,83.0,1504.0,980.0,17.4,46.3,0.9112
2.4,1116.0,12.2,1057.0,425.0,639.0,112.0,1532.0,1236.0,20.4,58.1,1.3762
4.0,1324.0,21.4,1335.0,388.0,537.0,80.0,1920.0,1444.0,19.9,64.2,1.4711
1.8,1111.0,7.7,887.0,244.0,720.0,92.0,1262.0,1132.0,14.6,60.6,1.0033
1.2,996.0,4.0,710.0,124.0,1699.0,78.0,1182.0,783.0,16.3,59.7,1.0941
1.5,1124.0,6.7,842.0,98.0,1050.0,71.0,1418.0,936.0,7.2,63.9,0.65
2.1527495439145157,1002.0,5.0,762.0,246.8967349054159,814.0,113.09125081011017,1385.0,954.0,21.4,60.6,1.5236
5.3,1429.0,23.9,1401.0,812.0,475.0,144.0,1698.0,1689.0,10.0,76.1,0.9329
2.1527495439145157,887.0,4.1,717.0,246.8967349054159,955.0,113.09125081011017,1334.0,786.0,17.6,69.5,1.3889
2.6,1495.0,11.7,1040.0,168.0,809.0,105.0,1735.0,1373.0,17.1,47.9,0.9281
1.9,1099.8331664998332,10.08310532754978,939.1533755978201,108.0,835.4936047158269,81.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
3.8,1099.8331664998332,10.08310532754978,939.1533755978201,499.0,835.4936047158269,152.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
0.5,856.0,2.5,619.0,29.0,1191.0,39.0,1345.0,677.0,16.3,52.8,0.9722
2.1527495439145157,939.0,4.6,743.0,246.8967349054159,894.0,113.09125081011017,1539.0,675.0,26.1,49.4,1.6491
2.7,1178.0,9.0,939.0,573.0,640.0,244.0,1228.0,1165.0,4.1,83.9,0.6967
1.4,992.0,5.7,800.0,327.0,797.0,183.0,1007.0,934.0,8.7,46.7,0.5249
4.1,980.0,10.8,1008.0,341.0,758.0,151.0,1103.0,993.0,8.0,41.0,0.4416
2.8,1515.0,12.5,1066.0,345.0,508.0,140.0,1430.0,1548.0,8.9,81.3,0.9277
2.9,1407.0,16.6,1197.0,184.0,905.0,129.0,1759.0,1313.0,28.2,18.6,0.7014
3.3,1279.0,14.5,1131.0,180.0,775.0,124.0,1758.0,1243.0,14.5,49.7,0.8177
1.8,1170.0,4.9,756.0,299.0,713.0,126.0,1341.0,793.0,14.4,80.8,1.3182
0.8,975.0,2.2,598.0,63.0,1268.0,73.0,1293.0,536.0,13.4,56.0,0.8576
2.1,1413.0,16.4,1193.0,698.0,484.0,144.0,1598.0,1566.0,13.1,70.3,1.0566
1.4,973.0,7.1,862.0,149.0,850.0,81.0,1436.0,957.0,20.6,53.2,1.2742
2.2,933.0,10.3,990.0,555.0,849.0,192.0,956.0,1104.0,14.8,17.9,0.2977
2.1527495439145157,1267.0,15.1,1151.0,246.8967349054159,593.0,113.09125081011017,1671.0,1528.0,21.7,57.6,1.4756
2.1527495439145157,1021.0,6.9,853.0,246.8967349054159,979.0,113.09125081011017,1457.0,901.0,13.7,59.7,0.9285
3.3,1219.0,12.9,1081.0,378.0,590.0,200.0,1246.0,1244.0,7.4,47.2,0.4871
3.1,1636.0,15.6,1168.0,207.0,721.0,110.0,1926.0,1438.0,13.8,58.2,0.9129
2.1,1148.0,12.5,1067.0,133.0,887.0,105.0,1790.0,956.0,23.6,41.0,1.1786
2.1527495439145157,912.0,5.6,794.0,246.8967349054159,885.0,113.09125081011017,943.0,731.0,12.0,31.1,0.434
2.7,1267.0,13.1,1088.0,151.0,764.0,129.0,1740.0,1339.0,19.8,46.8,1.0702
2.1527495439145157,847.0,1.3,527.0,246.8967349054159,1416.0,113.09125081011017,1216.0,682.0,10.5,61.3,0.7761
0.3,811.0,3.0,653.0,52.0,1411.0,60.0,1269.0,486.0,22.0,31.9,0.8335
1.0,1042.0,5.2,772.0,51.0,923.0,61.0,1495.0,968.0,16.8,59.5,1.1269
2.2,1120.0,13.4,1096.0,130.0,753.0,102.0,1767.0,976.0,21.5,39.7,1.0042
0.4,1056.0,3.8,699.0,196.0,787.0,134.0,1085.0,828.0,13.2,55.9,0.8465
2.5,1029.0,13.4,1097.0,155.0,825.0,125.0,1827.0,980.0,27.0,36.7,1.2898
1.0,847.0,5.8,800.0,116.0,1155.0,90.0,1179.0,649.0,21.7,18.1,0.4642
1.9,956.0,5.7,796.0,248.0,915.0,132.0,861.0,1084.0,4.5,43.9,0.3728
1.7,988.0,7.2,865.0,268.0,876.0,102.0,1190.0,895.0,15.6,46.6,0.8176
2.1527495439145157,1049.0,10.1,983.0,246.8967349054159,1071.0,113.09125081011017,1515.0,782.0,29.5,19.7,0.8015
0.6,872.0,4.0,708.0,39.0,1106.0,56.0,1331.0,489.0,38.9,15.6,1.0613
2.5,1311.0,15.0,1147.0,166.0,681.0,86.0,1838.0,1351.0,16.7,51.9,0.9788
2.1527495439145157,1281.0,26.6,1469.0,287.0,491.0,136.0,2179.0,1669.0,24.0,36.6,1.0763
3.4,1316.0,20.6,1314.0,677.0,526.0,116.0,1780.0,1499.0,18.6,66.3,1.4047
2.1527495439145157,1004.0,7.3,868.0,246.8967349054159,772.0,113.09125081011017,1632.0,763.0,35.7,31.4,1.8025
4.1,1283.0,21.1,1328.0,640.0,552.0,228.0,1294.0,1722.0,13.0,20.3,0.303
1.3,934.0,8.3,911.0,85.0,857.0,64.0,1639.0,863.0,18.6,56.0,1.1865
2.1527495439145157,1264.0,15.9,1177.0,132.0,628.0,134.0,1820.0,1593.0,29.4,33.0,1.3343
2.1527495439145157,1203.0,15.8,1174.0,246.8967349054159,577.0,113.09125081011017,1824.0,1426.0,30.8,34.8,1.5165
2.7,1265.0,17.6,1229.0,156.0,636.0,172.0,2040.0,1282.0,38.0,25.0,1.6312
2.1,1099.8331664998332,10.08310532754978,939.1533755978201,266.0,835.4936047158269,165.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
0.8,914.0,4.3,726.0,44.0,959.0,51.0,1496.0,534.0,35.3,27.6,1.5512
3.5,1425.0,15.2,1155.0,185.0,709.0,110.0,1936.0,1789.0,17.8,66.8,1.346
0.8,831.0,3.4,679.0,37.0,1143.0,60.0,1291.0,526.0,33.8,21.9,1.1303
2.7,1209.0,13.4,1097.0,207.0,837.0,129.0,1746.0,1147.0,13.1,54.8,0.8234
5.4,1099.8331664998332,10.08310532754978,939.1533755978201,747.0,835.4936047158269,291.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
2.7,1366.0,15.7,1171.0,132.0,693.0,103.0,1933.0,1068.0,24.5,39.4,1.1963
2.1527495439145157,1095.0,10.0,977.0,246.8967349054159,725.0,113.09125081011017,1562.0,998.0,14.6,82.9,1.3706
1.4,1091.0,7.3,868.0,402.0,705.0,205.0,1021.0,1200.0,1.3,67.2,0.4598
1.3,902.0,5.9,808.0,57.0,912.0,64.0,1408.0,632.0,34.4,23.5,1.2541
0.4,815.0,1.4,538.0,246.8967349054159,1412.0,113.09125081011017,1272.0,379.0,16.0,53.7,0.9723
8.1,1759.0,31.6,1588.0,1155.0,437.0,205.0,1971.0,2234.0,14.6,67.7,1.1164
1.5,1040.0,8.6,923.0,165.0,769.0,69.0,1640.0,1049.0,22.1,66.5,1.7441
2.1527495439145157,1166.0,13.7,1108.0,140.0,622.0,134.0,1854.0,913.0,35.5,28.9,1.6468
0.6,911.0,2.2,599.0,32.0,1189.0,48.0,1517.0,633.0,16.1,80.0,1.4562
2.1527495439145157,925.0,3.1,656.0,246.8967349054159,967.0,113.09125081011017,1440.0,917.0,27.4,39.1,1.4072
1.7,891.0,7.8,891.0,287.0,874.0,121.0,1077.0,848.0,13.5,31.8,0.4876
2.5,1276.0,14.6,1135.0,143.0,625.0,105.0,1887.0,1436.0,29.4,38.7,1.5581
0.9,908.0,4.7,748.0,69.0,1020.0,92.0,1373.0,451.0,39.7,19.1,1.3646
3.0,1321.0,14.8,1144.0,162.0,732.0,127.0,1745.0,1243.0,19.8,37.2,0.8509
6.4,1496.0,36.9,1705.0,357.0,507.0,151.0,2691.0,2147.0,23.4,46.1,1.3091
4.3,1319.0,15.8,1172.0,232.0,746.0,136.0,1699.0,1425.0,15.8,39.8,0.7096
1.4,929.0,4.2,721.0,198.0,923.0,120.0,956.0,913.0,4.5,62.7,0.5343
0.8,915.0,4.2,721.0,246.8967349054159,891.0,113.09125081011017,1315.0,816.0,16.8,72.9,1.3851
1.3,943.0,3.9,703.0,169.0,950.0,119.0,870.0,581.0,4.3,48.6,0.4069
0.2,828.0,3.6,690.0,48.0,1263.0,61.0,1353.0,658.0,18.6,44.2,0.9385
3.5,1239.0,14.4,1129.0,121.0,637.0,106.0,1839.0,1308.0,28.9,39.1,1.537
0.9,812.0,2.8,640.0,166.0,1093.0,114.0,716.0,408.0,2.6,35.1,0.2618
2.1527495439145157,805.0,1.7,559.0,93.0,1183.0,75.0,781.0,466.0,6.4,41.7,0.4034
2.4,1099.8331664998332,10.08310532754978,939.1533755978201,169.0,835.4936047158269,69.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
1.7,1055.0,9.0,941.0,100.0,844.0,110.0,1648.0,932.0,35.2,24.8,1.3854
2.1527495439145157,844.0,2.3,608.0,246.8967349054159,1213.0,113.09125081011017,1314.0,803.0,14.1,53.9,0.8633
3.0,1281.0,12.1,1053.0,510.0,659.0,165.0,1192.0,1438.0,10.9,39.7,0.5166
6.1,1099.8331664998332,10.08310532754978,939.1533755978201,1054.0,835.4936047158269,312.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
2.1527495439145157,863.0,4.6,745.0,246.8967349054159,1098.0,113.09125081011017,1496.0,786.0,19.0,54.0,1.1745
9.4,1816.0,43.9,1851.0,1184.0,341.0,171.0,2405.0,2069.0,15.4,73.0,1.2688
2.1527495439145157,917.0,2.7,635.0,19.0,1006.0,34.0,1421.0,727.0,26.3,40.9,1.3803
3.5,1351.0,17.0,1210.0,195.0,709.0,120.0,1783.0,1374.0,19.3,35.4,0.7824
3.5,1353.0,19.9,1292.0,184.0,683.0,95.0,2178.0,1326.0,23.0,53.8,1.4968
2.1527495439145157,1011.0,5.4,782.0,75.0,828.0,73.0,1562.0,1116.0,23.3,50.1,1.41
0.4,826.0,0.7,465.0,50.0,1322.0,46.0,978.0,433.0,11.9,61.1,0.8527
1.6,1167.0,7.6,884.0,105.0,881.0,78.0,1580.0,931.0,20.2,40.1,0.937
2.1,1212.0,8.5,918.0,281.0,593.0,160.0,1308.0,1066.0,17.5,46.0,0.9104
1.8,1112.0,6.5,833.0,260.0,759.0,156.0,1104.0,1180.0,6.6,61.3,0.5995
2.2,1239.0,11.9,1045.0,312.0,559.0,161.0,1312.0,1094.0,27.1,21.7,0.7636
1.1,997.0,4.6,744.0,76.0,1151.0,79.0,1405.0,832.0,10.8,62.5,0.8082
3.5,1357.0,21.6,1339.0,572.0,657.0,141.0,1583.0,1639.0,17.4,53.3,1.0528
5.4,1099.8331664998332,10.08310532754978,939.1533755978201,487.0,835.4936047158269,143.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
1.8,1148.0,11.6,1037.0,110.0,772.0,130.0,1720.0,835.0,39.9,20.1,1.4495
3.1,1009.0,10.5,995.0,386.0,784.0,140.0,1201.0,1016.0,14.4,39.2,0.6407
4.5,1452.0,22.1,1354.0,282.0,620.0,128.0,2057.0,1501.0,12.0,58.1,0.8138
2.1527495439145157,945.0,2.9,646.0,44.0,1308.0,55.0,1332.0,505.0,13.8,54.6,0.8574
2.2,1026.0,8.9,935.0,466.0,747.0,187.0,942.0,1151.0,7.5,24.3,0.2528
4.6,1357.0,25.6,1445.0,295.0,620.0,206.0,2195.0,1622.0,33.7,27.7,1.4213
2.1527495439145157,1629.0,29.4,1536.0,246.8967349054159,435.0,113.09125081011017,2205.0,1773.0,25.3,49.6,1.5805
0.8,993.0,5.6,795.0,60.0,888.0,63.0,1629.0,770.0,24.8,50.6,1.5654
2.1527495439145157,1248.0,26.0,1454.0,246.8967349054159,550.0,113.09125081011017,1917.0,1599.0,36.1,20.0,1.1767
1.9,1131.0,9.7,965.0,107.0,843.0,103.0,1520.0,1223.0,19.1,38.3,0.8381
2.1527495439145157,843.0,4.0,713.0,246.8967349054159,917.0,113.09125081011017,1426.0,836.0,19.6,63.7,1.4396
2.8,1144.0,13.2,1091.0,436.0,671.0,171.0,1295.0,1388.0,11.8,44.3,0.6121
1.9,1189.0,6.7,844.0,96.0,887.0,93.0,1566.0,1049.0,13.4,69.6,1.0688
6.0,1445.0,28.5,1516.0,796.0,455.0,210.0,1594.0,1946.0,11.5,37.5,0.5068
2.0,974.0,6.4,832.0,246.8967349054159,832.0,113.09125081011017,1035.0,1024.0,6.6,58.1,0.5687
1.1,1034.0,4.1,715.0,131.0,801.0,98.0,1067.0,1051.0,6.1,72.1,0.6847
2.1527495439145157,886.0,2.6,627.0,246.8967349054159,1082.0,113.09125081011017,1405.0,694.0,21.4,74.0,1.8683
4.6,1458.0,24.2,1408.0,710.0,471.0,151.0,1889.0,1664.0,20.7,55.5,1.3414
2.7,1377.0,14.2,1123.0,249.0,578.0,94.0,1716.0,1223.0,29.4,42.9,1.7308
1.6,1053.0,5.6,795.0,179.0,786.0,110.0,1039.0,1143.0,6.8,56.4,0.5609
3.7,1379.0,18.4,1252.0,214.0,711.0,115.0,1962.0,1237.0,17.4,42.1,0.8281
1.7,1032.0,5.6,791.0,242.0,793.0,156.0,915.0,1278.0,4.5,47.9,0.4079
0.6,710.0,1.2,523.0,112.0,1479.0,62.0,827.0,350.0,12.4,31.3,0.45
1.3,874.0,3.1,657.0,129.0,985.0,85.0,867.0,930.0,1.5,61.4,0.4235
5.7,1578.0,27.6,1494.0,980.0,448.0,160.0,1854.0,1800.0,9.9,77.6,0.9488
0.6,907.0,4.6,741.0,44.0,983.0,57.0,1486.0,573.0,27.9,33.6,1.2433
3.4,1164.0,15.0,1148.0,224.0,741.0,127.0,1824.0,1130.0,16.0,50.9,0.9211
1.9,1131.0,12.2,1058.0,121.0,824.0,91.0,1664.0,931.0,26.5,27.2,0.9282
1.5,1034.0,5.1,769.0,261.0,816.0,167.0,952.0,1049.0,4.9,52.0,0.4548
2.2,1262.0,8.6,924.0,181.0,872.0,125.0,1576.0,1093.0,10.4,74.4,0.9384
