CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2.7,1302.0,16.6,1198.0,156.0,628.0,121.0,1934.0,1504.0,29.4,35.6,1.4383
1.4,1050.0,7.7,887.0,59.0,770.0,54.0,1696.0,820.0,29.4,50.0,2.0181
1.9,1158.0,12.1,1052.0,111.0,649.0,83.0,1785.0,1353.0,27.0,42.8,1.503
1.5,1047.0,7.0,859.0,92.0,948.0,84.0,1538.0,677.0,23.9,34.3,1.002
1.4,1079.0,7.3,869.0,374.0,732.0,110.0,1160.0,1039.0,5.7,79.3,0.7326
2.0,1159.0,9.9,976.0,138.0,837.0,76.0,1663.0,1098.0,12.4,64.0,0.9206
1.5,1067.0,6.5,836.0,171.0,713.0,114.0,1206.0,690.0,21.4,36.4,0.9172
2.4,976.0,9.3,952.0,174.0,878.0,114.0,1582.0,834.0,18.6,42.8,0.9091
2.8,1128.0,14.3,1126.0,269.0,725.0,136.0,1856.0,1316.0,27.1,31.7,1.1147
1.3,912.0,3.5,683.0,201.0,961.0,125.0,872.0,699.0,7.0,38.4,0.3861
2.5,1095.0,11.1,1019.0,186.0,815.0,113.0,1618.0,1181.0,22.8,32.4,0.887
2.2,1128.0,13.0,1082.0,95.0,675.0,105.0,1817.0,1066.0,30.1,37.7,1.5799
4.0,1462.0,18.1,1242.0,149.0,637.0,83.0,1961.0,1552.0,20.7,46.4,1.1227
1.2,940.0,6.2,823.0,112.0,891.0,64.0,1415.0,853.0,19.6,56.6,1.2797
2.1,1075.0,11.1,1020.0,109.0,802.0,103.0,1732.0,797.0,33.3,23.9,1.2085
5.4,1724.0,28.3,1510.0,222.0,562.0,155.0,2252.0,1716.0,23.1,42.2,1.1746
2.6,1453.0,10.9,1012.0,324.0,534.0,150.0,1348.0,1441.0,8.3,84.0,0.9234
1.0,857.0,5.1,769.0,52.0,1006.0,69.0,1390.0,759.0,22.4,34.9,0.9362
3.2,1316.0,18.5,1253.0,521.0,527.0,77.0,1780.0,1566.0,16.0,76.3,1.3772
1.6,981.0,10.0,978.0,79.0,857.0,72.0,1682.0,835.0,17.7,56.9,1.1392
0.4,704.0,0.8,478.0,55.0,1498.0,41.0,821.0,348.0,10.4,37.4,0.4717
0.8,886.0,2.1,589.0,83.0,975.0,69.0,1001.0,443.0,15.1,47.6,0.8139
2.8,1416.0,10.7,1002.0,161.0,907.0,119.0,1677.0,1262.0,19.3,38.3,0.8474
1.2,1030.0,5.3,778.0,67.0,1071.0,69.0,1452.0,591.0,26.8,28.1,0.9785
2.1527495439145157,1367.0,21.6,1342.0,308.0,567.0,193.0,2002.0,1758.0,34.8,23.4,1.2781
2.3,1195.0,12.8,1077.0,130.0,731.0,113.0,1860.0,1151.0,25.5,43.8,1.4095
4.3,1407.0,22.0,1351.0,729.0,516.0,254.0,1557.0,1751.0,12.4,56.8,0.8141
1.4,1040.0,7.6,882.0,132.0,756.0,71.0,1560.0,635.0,34.5,28.6,1.5393
2.2,1139.0,7.5,879.0,372.0,753.0,141.0,1092.0,1201.0,6.6,56.6,0.5528
2.5,1160.0,16.2,1185.0,396.0,873.0,168.0,1522.0,1162.0,35.1,17.5,0.9733
1.7,1101.0,9.8,972.0,75.0,819.0,84.0,1714.0,752.0,34.4,26.6,1.423
2.1527495439145157,812.0,1.6,549.0,55.0,1213.0,43.0,1079.0,531.0,13.8,64.0,1.0042
3.7,1496.0,20.0,1298.0,896.0,492.0,187.0,1441.0,1873.0,3.1,64.0,0.4938
4.4,1298.0,25.0,1430.0,317.0,632.0,194.0,1946.0,2475.0,37.9,13.9,0.9015
1.7,1079.0,11.8,1042.0,87.0,697.0,116.0,1773.0,846.0,30.5,38.2,1.6376
6.6,1568.0,29.0,1528.0,864.0,455.0,208.0,1661.0,2046.0,9.4,41.3,0.4888
2.1,1215.0,8.3,912.0,127.0,948.0,109.0,1547.0,993.0,14.2,58.3,0.938
2.3,1001.0,11.4,1029.0,342.0,733.0,127.0,1255.0,1034.0,13.4,48.4,0.7397
1.7,1262.0,8.3,911.0,95.0,948.0,99.0,1545.0,1062.0,13.1,64.2,0.9606
1.3,1099.8331664998332,10.08310532754978,939.1533755978201,82.0,835.4936047158269,75.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
3.2,1326.0,14.6,1137.0,225.0,719.0,115.0,1760.0,1550.0,20.3,38.1,0.8946
0.7,890.0,5.6,791.0,62.0,950.0,61.0,1489.0,886.0,19.8,46.0,1.0524
2.1527495439145157,1402.0,23.6,1393.0,246.8967349054159,505.0,113.09125081011017,1967.0,1542.0,19.9,61.7,1.4193
2.1,1118.0,13.4,1096.0,257.0,647.0,102.0,1649.0,1130.0,19.9,65.3,1.5066
1.5,1099.8331664998332,10.08310532754978,939.1533755978201,92.0,835.4936047158269,89.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
3.6,1225.0,19.4,1281.0,180.0,683.0,133.0,2082.0,1143.0,30.7,31.4,1.3686
2.0,1147.0,10.9,1012.0,347.0,665.0,120.0,1214.0,1381.0,10.1,66.2,0.8185
3.3,1016.0,5.3,780.0,255.0,798.0,145.0,1004.0,1060.0,4.6,64.4,0.5525
1.0,912.0,7.0,858.0,92.0,923.0,69.0,1608.0,894.0,19.8,50.4,1.1525
1.2,1018.0,3.7,693.0,157.0,868.0,118.0,937.0,683.0,13.8,32.4,0.5084
4.2,1176.0,15.4,1162.0,468.0,600.0,224.0,1137.0,1363.0,6.1,33.3,0.3152
0.4,1128.0,5.2,771.0,193.0,733.0,122.0,1178.0,923.0,11.7,62.1,0.8535
0.7,939.0,2.5,620.0,151.0,905.0,88.0,1095.0,813.0,10.9,69.2,0.9033
1.3,1066.0,6.0,813.0,63.0,792.0,56.0,1657.0,764.0,36.2,34.9,2.0578
2.1527495439145157,1516.0,32.0,1596.0,246.8967349054159,429.0,113.09125081011017,2183.0,1706.0,18.3,67.8,1.4091
0.6,929.0,1.6,556.0,60.0,1035.0,46.0,1094.0,575.0,12.5,67.3,0.9743
1.1,967.0,6.3,826.0,68.0,821.0,61.0,1639.0,822.0,24.0,57.2,1.6835
2.1,1174.0,9.1,942.0,381.0,626.0,122.0,1296.0,1262.0,11.2,70.3,0.9323
3.7,1382.0,19.7,1288.0,185.0,778.0,138.0,1799.0,1212.0,26.9,22.3,0.7792
6.0,1535.0,19.9,1295.0,307.0,627.0,140.0,2039.0,1380.0,13.8,78.0,1.2229
2.5,1206.0,12.0,1049.0,345.0,634.0,90.0,1484.0,1128.0,19.5,58.9,1.3195
2.3,1264.0,12.9,1081.0,318.0,555.0,177.0,1323.0,951.0,25.9,21.9,0.7209
1.4,1019.0,4.4,730.0,188.0,811.0,143.0,1082.0,916.0,5.6,71.9,0.6604
0.2,676.0,0.4,429.0,246.8967349054159,1750.0,113.09125081011017,803.0,296.0,11.0,37.3,0.488
0.5,803.0,3.4,676.0,38.0,975.0,39.0,1303.0,676.0,19.5,57.0,1.2739
0.9,833.0,3.0,653.0,186.0,1073.0,110.0,708.0,448.0,3.9,29.2,0.2378
0.5,812.0,1.5,541.0,89.0,1309.0,70.0,774.0,616.0,5.2,45.9,0.4099
2.1527495439145157,1631.0,25.8,1449.0,246.8967349054159,570.0,113.09125081011017,2299.0,1615.0,14.5,58.8,0.963
1.0,1064.0,5.5,787.0,61.0,1057.0,88.0,1407.0,1115.0,14.8,52.1,0.8686
3.6,1252.0,20.9,1320.0,451.0,499.0,99.0,2001.0,1374.0,20.6,62.3,1.4915
5.6,1441.0,32.4,1606.0,348.0,503.0,159.0,2568.0,1786.0,25.5,43.1,1.3891
2.1527495439145157,1059.0,8.4,914.0,246.8967349054159,697.0,113.09125081011017,1617.0,895.0,26.0,47.6,1.5806
2.1527495439145157,1180.0,11.0,1014.0,246.8967349054159,826.0,113.09125081011017,1595.0,1036.0,18.7,34.8,0.7436
3.2,1330.0,18.9,1264.0,323.0,586.0,146.0,1860.0,1362.0,31.5,34.9,1.5903
2.8,1099.8331664998332,10.08310532754978,939.1533755978201,246.8967349054159,835.4936047158269,113.09125081011017,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
3.4,1316.0,20.7,1317.0,607.0,538.0,85.0,1860.0,1336.0,17.1,72.8,1.4054
1.7,1008.0,9.6,962.0,145.0,845.0,129.0,1545.0,742.0,34.4,19.3,1.0325
3.0,1101.0,9.6,963.0,246.8967349054159,748.0,113.09125081011017,1320.0,966.0,8.0,81.0,0.8714
2.3,1119.0,11.2,1022.0,137.0,916.0,117.0,1508.0,853.0,17.1,31.3,0.6038
1.7,1135.0,6.3,827.0,87.0,1013.0,79.0,1395.0,1070.0,9.3,62.2,0.7294
2.8,1203.0,11.8,1043.0,428.0,617.0,202.0,1470.0,1217.0,17.6,52.2,1.0396
1.3,927.0,5.3,781.0,165.0,994.0,73.0,1267.0,594.0,29.1,26.8,1.0648
2.1527495439145157,1076.0,9.3,951.0,112.0,730.0,109.0,1675.0,704.0,36.5,28.7,1.7256
1.7,1111.0,7.6,884.0,310.0,751.0,81.0,1280.0,1025.0,13.1,66.2,0.9933
0.4,732.0,0.7,472.0,37.0,1461.0,32.0,866.0,391.0,11.1,40.8,0.5395
2.1,1152.0,9.7,966.0,266.0,661.0,84.0,1542.0,1137.0,21.4,61.7,1.5547
0.1,1121.0,4.9,757.0,156.0,672.0,83.0,1293.0,1113.0,16.1,70.0,1.2739
2.2,1248.0,13.7,1108.0,145.0,772.0,138.0,1701.0,969.0,32.6,19.3,0.935
1.6,856.0,4.4,734.0,263.0,1041.0,121.0,853.0,781.0,12.5,24.0,0.3462
2.1527495439145157,1494.0,23.1,1379.0,246.8967349054159,467.0,113.09125081011017,1965.0,1723.0,23.0,61.8,1.7135
0.8,951.0,2.0,583.0,89.0,905.0,63.0,1212.0,624.0,13.9,79.6,1.2616
2.1527495439145157,908.0,6.1,814.0,246.8967349054159,1089.0,113.09125081011017,1403.0,763.0,17.8,44.9,0.903
2.7,1072.0,12.2,1057.0,150.0,812.0,92.0,1820.0,885.0,24.2,39.2,1.1665
3.0,1147.0,6.8,848.0,195.0,636.0,101.0,1289.0,938.0,16.4,57.2,1.0574
2.0,1207.0,8.6,924.0,118.0,1088.0,102.0,1488.0,850.0,18.0,34.8,0.7127
0.9,861.0,4.5,735.0,99.0,925.0,58.0,1287.0,789.0,16.9,72.0,1.3749
1.6,1104.0,6.9,851.0,367.0,687.0,98.0,1101.0,1085.0,4.3,82.9,0.6968
2.1527495439145157,1020.0,7.1,863.0,246.8967349054159,933.0,113.09125081011017,1492.0,1074.0,18.8,45.8,0.9855
0.5,826.0,3.2,666.0,246.8967349054159,1109.0,113.09125081011017,1349.0,641.0,22.6,34.8,0.9441
2.3,1274.0,8.3,912.0,111.0,939.0,97.0,1451.0,1188.0,10.3,58.1,0.7278
2.1,1024.0,12.1,1052.0,183.0,779.0,104.0,1690.0,952.0,28.5,27.3,1.0479
2.6,1143.0,13.0,1083.0,190.0,735.0,120.0,1887.0,1083.0,17.2,62.9,1.2228
2.4,1099.8331664998332,10.08310532754978,939.1533755978201,381.0,835.4936047158269,150.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
2.0,1109.0,9.3,951.0,210.0,664.0,77.0,1570.0,1076.0,20.8,71.7,1.7415
1.4,939.0,6.8,849.0,72.0,804.0,83.0,1479.0,650.0,26.3,37.3,1.2555
0.7,941.0,1.5,541.0,101.0,1065.0,81.0,919.0,520.0,8.0,53.8,0.5796
2.1527495439145157,844.0,2.7,630.0,74.0,1035.0,45.0,1320.0,627.0,18.4,74.2,1.5581
2.3,1142.0,12.7,1073.0,275.0,671.0,143.0,1635.0,987.0,29.2,37.9,1.5116
3.6,1231.0,20.3,1304.0,203.0,652.0,121.0,2029.0,1315.0,15.9,53.1,0.9529
3.3,1535.0,13.7,1108.0,206.0,785.0,125.0,1820.0,1323.0,16.4,53.8,0.9964
2.1,1109.0,7.0,855.0,244.0,787.0,121.0,1220.0,866.0,12.9,72.1,1.0658
1.4,958.0,5.8,803.0,267.0,910.0,128.0,1172.0,738.0,7.1,77.9,0.7914
10.2,1982.0,49.5,1959.0,1369.0,322.0,227.0,2536.0,2386.0,13.2,72.6,1.0936
1.4,980.0,5.0,761.0,235.0,854.0,172.0,876.0,1051.0,3.1,47.1,0.3638
2.1527495439145157,834.0,2.2,596.0,246.8967349054159,1276.0,113.09125081011017,1335.0,727.0,13.4,59.5,0.9097
3.2,1189.0,10.6,999.0,411.0,680.0,129.0,1286.0,1115.0,6.2,84.1,0.8018
0.9,987.0,2.6,628.0,170.0,929.0,117.0,1035.0,691.0,3.4,84.5,0.664
1.4,926.0,7.7,885.0,114.0,1101.0,92.0,1259.0,662.0,25.5,14.0,0.4495
1.5,882.0,10.4,993.0,302.0,902.0,141.0,941.0,862.0,14.7,15.5,0.2586
2.1527495439145157,1109.0,11.8,1042.0,140.0,834.0,95.0,1888.0,998.0,24.5,51.0,1.5454
0.5,780.0,2.5,621.0,26.0,1277.0,42.0,1452.0,586.0,20.5,54.3,1.2926
2.7,1290.0,18.1,1244.0,293.0,604.0,103.0,1853.0,1415.0,25.0,50.8,1.5903
3.6,1205.0,19.9,1295.0,440.0,626.0,184.0,1613.0,1267.0,28.6,23.2,0.8917
3.0,1104.0,13.3,1095.0,246.0,609.0,163.0,1210.0,930.0,13.3,25.7,0.3914
2.1527495439145157,930.0,5.2,772.0,246.8967349054159,854.0,113.09125081011017,1613.0,728.0,23.7,56.5,1.6341
2.9,1382.0,16.7,1200.0,369.0,539.0,101.0,1807.0,1413.0,26.9,50.0,1.7507
2.1527495439145157,885.0,2.1,589.0,246.8967349054159,1238.0,113.09125081011017,1443.0,635.0,13.0,78.2,1.1664
0.5,827.0,3.8,697.0,32.0,1070.0,46.0,1371.0,478.0,29.5,25.9,1.0489
0.6,810.0,2.2,597.0,246.8967349054159,1255.0,113.09125081011017,1106.0,361.0,32.2,20.5,0.9699
2.1527495439145157,980.0,11.1,1019.0,246.8967349054159,921.0,113.09125081011017,1720.0,950.0,26.2,33.6,1.1244
0.9,886.0,4.6,744.0,246.8967349054159,869.0,113.09125081011017,1590.0,700.0,24.1,61.8,1.8339
4.8,1633.0,18.0,1240.0,592.0,496.0,170.0,1555.0,1906.0,10.9,75.9,0.9868
4.1,1222.0,16.3,1188.0,666.0,554.0,219.0,1265.0,1683.0,7.7,34.6,0.3652
0.6,936.0,2.6,628.0,104.0,876.0,64.0,1173.0,782.0,12.3,74.2,1.0583
2.0,1124.0,9.0,939.0,292.0,737.0,118.0,1126.0,1317.0,11.2,45.1,0.6004
2.1527495439145157,854.0,2.3,604.0,246.8967349054159,1090.0,113.09125081011017,1317.0,625.0,23.7,38.6,1.1159
1.2,895.0,3.4,677.0,143.0,999.0,111.0,827.0,700.0,3.7,46.0,0.3701
1.8,970.0,5.7,798.0,325.0,842.0,191.0,941.0,874.0,4.5,49.6,0.421
2.1527495439145157,826.0,2.7,631.0,246.8967349054159,1072.0,113.09125081011017,1280.0,752.0,17.8,69.8,1.4058
2.1527495439145157,993.0,7.2,866.0,111.0,832.0,98.0,1637.0,823.0,28.8,38.9,1.5184
1.8,1160.0,11.7,1040.0,122.0,720.0,108.0,1810.0,961.0,35.6,27.2,1.5557
1.3,1031.0,4.6,741.0,191.0,821.0,133.0,927.0,1144.0,4.9,52.2,0.4567
2.3,1180.0,11.2,1023.0,127.0,886.0,102.0,1588.0,966.0,14.2,43.3,0.6982
2.2,1085.0,9.7,967.0,241.0,943.0,108.0,1321.0,976.0,14.9,58.4,0.9839
2.1527495439145157,909.0,4.5,737.0,246.8967349054159,909.0,113.09125081011017,941.0,753.0,10.8,36.3,0.4712
3.4,1452.0,23.1,1381.0,619.0,428.0,226.0,1661.0,1695.0,13.8,43.6,0.6825
0.6,926.0,2.8,639.0,34.0,1115.0,54.0,1409.0,814.0,15.9,60.1,1.0806
2.4,1017.0,11.4,1029.0,483.0,768.0,148.0,1160.0,1046.0,17.6,23.7,0.473
1.9,1188.0,8.1,901.0,259.0,657.0,119.0,1261.0,1185.0,9.1,70.9,0.8176
1.5,984.0,6.4,829.0,99.0,1003.0,85.0,1516.0,787.0,13.3,61.8,0.9433
3.9,1297.0,13.6,1102.0,523.0,507.0,187.0,1375.0,1583.0,18.2,36.3,0.7487
4.3,1479.0,16.5,1196.0,683.0,498.0,188.0,1511.0,1739.0,12.5,63.6,0.9193
1.3,997.0,3.4,677.0,246.8967349054159,1252.0,113.09125081011017,1359.0,591.0,13.8,55.1,0.8666
2.0,1095.0,10.5,996.0,111.0,799.0,120.0,1695.0,934.0,32.7,27.7,1.3439
1.0,850.0,2.6,629.0,138.0,1076.0,96.0,847.0,597.0,10.7,34.4,0.4406
3.1,1408.0,20.9,1321.0,173.0,618.0,94.0,2044.0,1495.0,16.4,53.4,0.9863
2.1527495439145157,1513.0,32.1,1601.0,246.8967349054159,469.0,113.09125081011017,2382.0,1743.0,23.2,55.4,1.5559
3.4,1186.0,14.3,1125.0,659.0,617.0,184.0,1493.0,1171.0,12.5,73.2,1.0563
0.9,914.0,2.9,644.0,246.8967349054159,972.0,113.09125081011017,832.0,922.0,2.6,48.8,0.3658
1.7,1110.0,7.3,870.0,255.0,708.0,168.0,1057.0,1059.0,11.6,33.3,0.454
1.9,1180.0,11.5,1031.0,163.0,633.0,124.0,1866.0,1067.0,28.4,50.7,1.9329
1.3,1038.0,5.2,773.0,67.0,749.0,61.0,1568.0,687.0,27.5,50.4,1.8274
3.1,1365.0,16.4,1192.0,340.0,492.0,128.0,1593.0,1486.0,13.8,66.4,1.0451
2.1527495439145157,901.0,2.3,608.0,246.8967349054159,1105.0,113.09125081011017,1299.0,646.0,21.8,55.2,1.4184
1.1,857.0,5.2,775.0,45.0,979.0,55.0,1258.0,512.0,37.3,15.4,0.9692
2.3,991.0,9.0,940.0,337.0,816.0,117.0,1035.0,973.0,18.9,18.9,0.4091
5.4,1533.0,25.4,1439.0,700.0,416.0,225.0,1799.0,1829.0,17.9,37.6,0.7624
2.1527495439145157,1008.0,11.6,1037.0,246.8967349054159,697.0,113.09125081011017,1587.0,803.0,33.7,25.1,1.2915
2.1527495439145157,1126.0,6.4,828.0,246.8967349054159,722.0,113.09125081011017,1250.0,955.0,9.6,82.9,0.99
2.0,1069.0,8.8,931.0,481.0,782.0,152.0,1054.0,1110.0,4.5,53.0,0.4495
2.5,1183.0,10.3,989.0,150.0,904.0,119.0,1539.0,1205.0,12.2,53.2,0.7555
0.9,881.0,5.0,765.0,66.0,1029.0,86.0,1359.0,489.0,32.0,19.8,0.9273
2.1527495439145157,746.0,0.6,450.0,246.8967349054159,1807.0,113.09125081011017,1111.0,308.0,15.7,42.3,0.7464
2.4,1163.0,11.4,1027.0,353.0,604.0,179.0,1264.0,1269.0,24.3,23.7,0.7119
1.6,1489.0,20.3,1305.0,617.0,476.0,194.0,1547.0,1919.0,12.0,56.5,0.7924
1.7,950.0,7.4,875.0,359.0,850.0,131.0,1179.0,828.0,10.7,50.4,0.6467
0.9,798.0,2.3,609.0,213.0,1122.0,109.0,660.0,472.0,3.1,29.1,0.224
0.9,956.0,4.0,713.0,246.8967349054159,1099.0,113.09125081011017,1422.0,849.0,9.0,73.1,0.8394
4.5,1309.0,23.1,1379.0,524.0,555.0,175.0,1841.0,1693.0,20.9,45.8,1.1159
2.1527495439145157,1092.0,6.0,814.0,246.8967349054159,794.0,113.09125081011017,1446.0,777.0,27.4,42.8,1.5344
2.1527495439145157,959.0,1.9,578.0,100.0,909.0,81.0,1016.0,822.0,10.1,61.9,0.7631
0.5,879.0,3.1,658.0,25.0,1121.0,39.0,1511.0,564.0,24.4,48.3,1.4499
2.1527495439145157,1428.0,25.3,1437.0,246.8967349054159,599.0,113.09125081011017,2156.0,1526.0,22.6,39.5,1.0679
1.5,998.0,6.6,841.0,276.0,792.0,165.0,979.0,884.0,12.1,32.3,0.4548
0.8,891.0,3.3,668.0,147.0,991.0,110.0,819.0,549.0,9.7,30.8,0.3716
1.6,1059.0,5.4,783.0,198.0,781.0,112.0,1188.0,877.0,12.5,63.8,0.9244
0.8,814.0,2.6,627.0,46.0,1305.0,57.0,1351.0,446.0,19.6,45.3,1.0244
2.1527495439145157,993.0,2.8,640.0,85.0,848.0,66.0,1110.0,548.0,13.0,65.3,0.9704
3.5,1353.0,17.8,1235.0,202.0,740.0,119.0,1937.0,1175.0,8.6,75.1,0.8415
2.1527495439145157,876.0,1.5,547.0,25.0,1256.0,33.0,1351.0,505.0,16.0,61.4,1.1043
0.9,863.0,1.6,553.0,132.0,1133.0,95.0,742.0,419.0,8.2,30.1,0.3281
0.9,989.0,3.2,667.0,168.0,824.0,117.0,1048.0,943.0,8.9,63.5,0.7268
0.7,954.0,3.1,660.0,246.8967349054159,938.0,113.09125081011017,1342.0,728.0,23.7,49.2,1.4195
2.0,1243.0,8.7,928.0,109.0,852.0,100.0,1622.0,1079.0,17.5,50.9,1.009
3.5,1287.0,21.6,1340.0,230.0,699.0,194.0,2008.0,1267.0,39.6,16.7,1.1867
3.9,1467.0,19.8,1292.0,210.0,698.0,138.0,1942.0,1439.0,15.4,51.4,0.8956
0.3,775.0,0.8,477.0,246.8967349054159,1722.0,113.09125081011017,1115.0,335.0,14.0,44.3,0.7038
8.6,1099.8331664998332,10.08310532754978,939.1533755978201,1235.0,835.4936047158269,227.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
1.6,1075.0,7.5,878.0,169.0,734.0,78.0,1495.0,948.0,17.7,78.8,1.5855
2.1527495439145157,1449.0,22.0,1350.0,246.8967349054159,571.0,113.09125081011017,2264.0,1452.0,16.4,70.8,1.3088
2.1527495439145157,971.0,6.9,851.0,246.8967349054159,808.0,113.09125081011017,1389.0,876.0,14.6,79.0,1.3082
1.5,846.0,8.8,930.0,89.0,947.0,104.0,1467.0,598.0,30.2,18.0,0.7613
1.6,1099.8331664998332,10.08310532754978,939.1533755978201,90.0,835.4936047158269,77.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
1.1,1014.0,4.4,731.0,246.8967349054159,784.0,113.09125081011017,1062.0,1038.0,4.6,78.2,0.6684
1.0,1033.0,3.6,686.0,63.0,1030.0,69.0,1420.0,948.0,11.9,74.8,1.038
0.8,875.0,4.2,721.0,246.8967349054159,1083.0,113.09125081011017,1328.0,683.0,15.9,44.7,0.8009
4.9,1835.0,38.1,1731.0,983.0,355.0,244.0,2083.0,2254.0,10.4,64.4,0.8123
2.1527495439145157,1052.0,9.4,956.0,246.8967349054159,675.0,113.09125081011017,1581.0,987.0,25.0,47.6,1.4872
0.9,912.0,5.3,776.0,61.0,991.0,84.0,1379.0,461.0,38.5,19.8,1.326
1.2,904.0,4.8,754.0,193.0,930.0,114.0,1172.0,805.0,12.3,73.4,1.049
6.3,1486.0,19.7,1289.0,607.0,466.0,283.0,1633.0,1438.0,5.5,79.8,0.7261
1.9,1259.0,15.9,1178.0,191.0,722.0,89.0,2060.0,1367.0,21.6,61.8,1.5775
3.6,1358.0,14.8,1144.0,184.0,727.0,115.0,1851.0,1243.0,17.4,57.6,1.1342
1.1,956.0,5.4,783.0,142.0,857.0,100.0,896.0,516.0,30.0,11.1,0.4624
2.1527495439145157,1054.0,8.9,936.0,86.0,915.0,54.0,1791.0,962.0,24.3,49.0,1.4724
4.2,1556.0,21.5,1337.0,283.0,674.0,150.0,1852.0,1689.0,16.3,28.8,0.5305
3.6,1396.0,16.5,1196.0,713.0,524.0,175.0,1492.0,1653.0,11.7,62.7,0.8586
1.2,1031.0,3.0,652.0,173.0,803.0,101.0,1256.0,775.0,14.4,78.0,1.2741
2.1527495439145157,1107.0,13.7,1106.0,135.0,727.0,129.0,1615.0,1024.0,41.7,12.5,0.9941
1.9,1078.0,9.8,971.0,107.0,752.0,105.0,1694.0,1065.0,25.4,43.0,1.37
8.4,1669.0,36.0,1686.0,1074.0,384.0,181.0,2066.0,1961.0,10.1,79.3,0.9795
0.9,972.0,4.6,743.0,139.0,944.0,41.0,1477.0,742.0,20.6,70.7,1.6996
4.1,1376.0,25.9,1452.0,531.0,521.0,108.0,2123.0,1541.0,18.5,68.9,1.4565
0.8,780.0,1.8,568.0,100.0,1190.0,57.0,997.0,453.0,11.9,55.5,0.7711
1.1,884.0,2.2,599.0,246.8967349054159,1065.0,113.09125081011017,813.0,503.0,3.1,45.2,0.3504
1.7,1091.0,5.2,773.0,222.0,820.0,115.0,1003.0,1232.0,5.6,59.7,0.5463
5.3,1642.0,24.9,1426.0,265.0,597.0,162.0,2117.0,1720.0,21.8,43.6,1.1226
1.6,1176.0,6.2,822.0,213.0,704.0,109.0,1294.0,778.0,24.2,38.1,1.1357
6.1,1438.0,16.9,1208.0,626.0,528.0,204.0,1405.0,1962.0,10.8,52.4,0.6767
0.9,1005.0,2.5,620.0,111.0,846.0,83.0,1098.0,572.0,12.1,67.3,0.948
5.9,1552.0,24.4,1413.0,682.0,407.0,199.0,1724.0,2088.0,11.5,53.9,0.7312
2.5,1277.0,11.8,1043.0,306.0,614.0,99.0,1631.0,1155.0,25.0,50.1,1.563
0.7,848.0,1.5,541.0,69.0,1067.0,61.0,937.0,392.0,15.1,44.5,0.7569
0.9,789.0,3.4,675.0,95.0,1121.0,50.0,974.0,482.0,16.8,32.1,0.6073
2.1527495439145157,1120.0,18.0,1238.0,246.8967349054159,1023.0,113.09125081011017,1591.0,1126.0,31.0,15.9,0.7039
1.2,900.0,3.8,701.0,117.0,1955.0,76.0,1127.0,749.0,9.1,80.0,0.9299
1.4,994.0,5.9,806.0,72.0,830.0,90.0,1580.0,674.0,25.9,52.9,1.7478
1.1,1074.0,7.2,866.0,78.0,717.0,42.0,1768.0,1075.0,26.1,63.7,2.117
1.6,1020.0,7.2,866.0,116.0,972.0,84.0,1429.0,791.0,15.1,42.7,0.7294
2.1527495439145157,808.0,1.4,539.0,246.8967349054159,1206.0,113.09125081011017,1383.0,427.0,28.5,48.7,1.872
2.1527495439145157,1339.0,18.6,1257.0,246.8967349054159,579.0,113.09125081011017,2031.0,1360.0,24.6,63.9,1.9459
2.1,1208.0,13.0,1083.0,121.0,792.0,118.0,1702.0,891.0,31.0,22.6,1.0012
2.1527495439145157,1215.0,16.8,1203.0,246.8967349054159,599.0,113.09125081011017,1664.0,1341.0,21.1,47.2,1.1659
1.7,965.0,4.4,733.0,225.0,909.0,93.0,1173.0,790.0,12.6,70.5,1.0239
2.3,1220.0,13.6,1105.0,116.0,643.0,100.0,1838.0,1318.0,30.4,35.4,1.5144
0.8,873.0,3.8,699.0,47.0,999.0,53.0,1413.0,528.0,36.2,24.1,1.4235
2.2,1151.0,8.3,911.0,246.8967349054159,935.0,113.09125081011017,1501.0,1075.0,8.2,66.7,0.7276
1.5,904.0,7.5,877.0,117.0,890.0,95.0,1488.0,781.0,22.5,36.8,0.988
0.9,903.0,2.5,618.0,183.0,933.0,121.0,899.0,575.0,14.2,36.9,0.5939
2.0,1053.0,9.8,970.0,138.0,930.0,105.0,1473.0,991.0,25.5,21.1,0.677
4.8,1355.0,28.9,1526.0,333.0,567.0,134.0,2397.0,1658.0,22.8,42.7,1.1667
1.9,1216.0,7.5,879.0,363.0,670.0,165.0,1252.0,1111.0,6.3,75.7,0.7252
2.7,1196.0,11.0,1014.0,375.0,643.0,192.0,1101.0,1334.0,5.4,43.8,0.3945
2.7,1320.0,11.6,1035.0,184.0,902.0,112.0,1721.0,991.0,8.7,74.6,0.8429
1.1,877.0,2.8,642.0,176.0,1037.0,112.0,859.0,565.0,11.0,33.0,0.4331
